step,epoch,total_loss,ce_loss,distill_loss,ref_ce_loss,timestamp
8300,283.3067,0.107125,0.011641,0.092264,0.003219,2026-04-26 19:50:47
8400,286.7200,0.092583,0.009928,0.081627,0.001028,2026-04-26 19:50:55
8500,290.1333,0.103424,0.010936,0.089566,0.002922,2026-04-26 19:51:03
8600,293.5467,0.123917,0.022681,0.089456,0.011781,2026-04-26 19:51:12
8700,296.9600,0.097881,0.011066,0.085582,0.001233,2026-04-26 19:51:20
8800,300.3733,0.126929,0.027141,0.089172,0.010616,2026-04-26 19:51:29
8900,303.7867,0.099418,0.013337,0.084290,0.001791,2026-04-26 19:51:37
9000,307.2000,0.102620,0.015097,0.085588,0.001935,2026-04-26 19:51:45
9100,310.6133,0.094732,0.007946,0.083304,0.003482,2026-04-26 19:51:54
9200,314.0267,0.090334,0.004536,0.084000,0.001798,2026-04-26 19:52:02
9300,317.4400,0.096063,0.011598,0.082180,0.002285,2026-04-26 19:52:14
9400,320.8533,0.092917,0.008078,0.081584,0.003255,2026-04-26 19:52:26
9500,324.2667,0.107542,0.018415,0.086585,0.002542,2026-04-26 19:52:35
9600,327.6800,0.089710,0.005729,0.082690,0.001291,2026-04-26 19:52:44
9700,331.0933,0.091700,0.009477,0.080300,0.001923,2026-04-26 19:52:52
9800,334.5067,0.101220,0.004933,0.082094,0.014193,2026-04-26 19:53:00
9900,337.9200,0.104117,0.014784,0.087770,0.001563,2026-04-26 19:53:09
10000,341.3333,0.088771,0.007762,0.078242,0.002767,2026-04-26 19:53:17
10100,344.7467,0.101359,0.009604,0.087001,0.004753,2026-04-26 19:53:26
10200,348.1600,0.091361,0.010950,0.079102,0.001309,2026-04-26 19:53:35
10300,351.5733,0.089256,0.005919,0.082220,0.001117,2026-04-26 19:53:44
10400,354.9867,0.091754,0.012368,0.077717,0.001669,2026-04-26 19:53:52
10500,358.4000,0.109886,0.027279,0.077477,0.005130,2026-04-26 19:54:05
10600,361.8133,0.087255,0.008030,0.078272,0.000953,2026-04-26 19:54:18
10700,365.2267,0.090074,0.005869,0.082909,0.001296,2026-04-26 19:54:29
10800,368.6400,0.085422,0.005773,0.078436,0.001213,2026-04-26 19:54:38
10900,372.0533,0.080988,0.004518,0.074283,0.002187,2026-04-26 19:54:47
11000,375.4667,0.093016,0.004877,0.076234,0.011906,2026-04-26 19:54:56
11100,378.8800,0.077254,0.004123,0.072053,0.001078,2026-04-26 19:55:05
11200,382.2933,0.093588,0.012446,0.079862,0.001280,2026-04-26 19:55:14
11300,385.7067,0.099237,0.020099,0.077918,0.001220,2026-04-26 19:55:24
11400,389.1200,0.099544,0.007730,0.084311,0.007504,2026-04-26 19:55:33
11500,392.5333,0.080679,0.004024,0.075810,0.000845,2026-04-26 19:55:43
11600,395.9467,0.078642,0.003525,0.073255,0.001862,2026-04-26 19:55:51
11700,399.3600,0.102669,0.005616,0.074558,0.022496,2026-04-26 19:55:59
11800,402.7733,0.085281,0.012504,0.071933,0.000844,2026-04-26 19:56:07
11900,406.1867,0.094813,0.019063,0.074229,0.001521,2026-04-26 19:56:15
12000,409.6000,0.105872,0.012889,0.084999,0.007983,2026-04-26 19:56:23
12100,413.0133,0.098432,0.023476,0.073600,0.001356,2026-04-26 19:56:30
12200,416.4267,0.089176,0.014196,0.073690,0.001291,2026-04-26 19:56:38
12300,419.8400,0.083164,0.005163,0.077176,0.000826,2026-04-26 19:56:46
12400,423.2533,0.090362,0.019940,0.068986,0.001435,2026-04-26 19:56:58
12500,426.6667,0.079333,0.008216,0.070057,0.001060,2026-04-26 19:57:09
12600,430.0800,0.085802,0.008347,0.076264,0.001191,2026-04-26 19:57:18
12700,433.4933,0.079506,0.006816,0.071129,0.001561,2026-04-26 19:57:28
12800,436.9067,0.075526,0.003463,0.070452,0.001611,2026-04-26 19:57:37
12900,440.3200,0.081177,0.007542,0.072641,0.000993,2026-04-26 19:57:46
13000,443.7333,0.084410,0.005493,0.076372,0.002545,2026-04-26 19:57:55
13100,447.1467,0.089987,0.013309,0.074179,0.002498,2026-04-26 19:58:04
13200,450.5600,0.085526,0.015532,0.068728,0.001266,2026-04-26 19:58:13
13300,453.9733,0.081258,0.006525,0.072104,0.002629,2026-04-26 19:58:24
13400,457.3867,0.075815,0.004756,0.070099,0.000959,2026-04-26 19:58:38
13500,460.8000,0.091240,0.012424,0.077176,0.001639,2026-04-26 19:58:48
13600,464.2133,0.076927,0.003289,0.071129,0.002509,2026-04-26 19:58:57
13700,467.6267,0.067509,0.002077,0.064376,0.001056,2026-04-26 19:59:07
13800,471.0400,0.078741,0.008605,0.068759,0.001377,2026-04-26 19:59:16
13900,474.4533,0.072892,0.004965,0.065878,0.002050,2026-04-26 19:59:25
14000,477.8667,0.075292,0.004150,0.069900,0.001241,2026-04-26 19:59:34
14100,481.2800,0.071168,0.004818,0.065071,0.001278,2026-04-26 19:59:43
14200,484.6933,0.080422,0.004749,0.066575,0.009098,2026-04-26 19:59:53
14300,488.1067,0.078771,0.011560,0.066188,0.001023,2026-04-26 20:00:06
14400,491.5200,0.069224,0.002988,0.064003,0.002233,2026-04-26 20:00:19
14500,494.9333,0.088063,0.014162,0.070693,0.003208,2026-04-26 20:00:28
14600,498.3467,0.075568,0.009315,0.065295,0.000958,2026-04-26 20:00:37
14700,501.7600,0.070075,0.003741,0.065083,0.001251,2026-04-26 20:00:47
14800,505.1733,0.074322,0.004605,0.068812,0.000904,2026-04-26 20:00:56
14900,508.5867,0.068279,0.004650,0.062618,0.001010,2026-04-26 20:01:06
15000,512.0000,0.075650,0.003514,0.064836,0.007300,2026-04-26 20:01:15
15100,515.4133,0.073719,0.009714,0.062509,0.001495,2026-04-26 20:01:24
15200,518.8267,0.071185,0.005678,0.064722,0.000785,2026-04-26 20:01:35
15300,522.2400,0.069821,0.003781,0.063743,0.002297,2026-04-26 20:01:47
15400,525.6533,0.074676,0.005416,0.067626,0.001634,2026-04-26 20:01:59
15500,529.0667,0.068040,0.002139,0.064802,0.001100,2026-04-26 20:02:08
15600,532.4800,0.066541,0.004183,0.060680,0.001678,2026-04-26 20:02:17
15700,535.8933,0.067539,0.003369,0.062263,0.001906,2026-04-26 20:02:26
15800,539.3067,0.072031,0.003443,0.067551,0.001037,2026-04-26 20:02:35
15900,542.7200,0.070132,0.004530,0.064713,0.000889,2026-04-26 20:02:44
16000,546.1333,0.071971,0.004566,0.062420,0.004985,2026-04-26 20:02:54
16100,549.5467,0.070351,0.005355,0.062839,0.002157,2026-04-26 20:03:02
16200,552.9600,0.071884,0.003529,0.065914,0.002441,2026-04-26 20:03:14
16300,556.3733,0.069081,0.002789,0.061407,0.004885,2026-04-26 20:03:28
16400,559.7867,0.066020,0.002450,0.062655,0.000915,2026-04-26 20:03:39
16500,563.2000,0.067326,0.002173,0.064199,0.000954,2026-04-26 20:03:48
16600,566.6133,0.072261,0.005071,0.065561,0.001629,2026-04-26 20:03:58
16700,570.0267,0.062346,0.002911,0.058416,0.001020,2026-04-26 20:04:07
16800,573.4400,0.060061,0.003254,0.056216,0.000591,2026-04-26 20:04:17
16900,576.8533,0.064741,0.002810,0.061062,0.000869,2026-04-26 20:04:26
17000,580.2667,0.064151,0.003136,0.059986,0.001028,2026-04-26 20:04:35
17100,583.6800,0.061268,0.002152,0.058500,0.000616,2026-04-26 20:04:44
17200,587.0933,0.059092,0.002260,0.056194,0.000637,2026-04-26 20:04:56
17300,590.5067,0.068959,0.010164,0.057845,0.000949,2026-04-26 20:05:09
17400,593.9200,0.064382,0.003194,0.060530,0.000659,2026-04-26 20:05:20
17500,597.3333,0.063810,0.002633,0.060245,0.000932,2026-04-26 20:05:29
17600,600.7467,0.063597,0.005350,0.057655,0.000592,2026-04-26 20:05:39
17700,604.1600,0.069839,0.004516,0.061745,0.003578,2026-04-26 20:05:48
17800,607.5733,0.063481,0.003721,0.057991,0.001769,2026-04-26 20:05:57
17900,610.9867,0.061032,0.003667,0.056197,0.001168,2026-04-26 20:06:06
18000,614.4000,0.076552,0.007353,0.062540,0.006660,2026-04-26 20:06:15
18100,617.8133,0.059827,0.002220,0.056962,0.000645,2026-04-26 20:06:28
18200,621.2267,0.076586,0.003139,0.058392,0.015055,2026-04-26 20:06:40
18300,624.6400,0.062632,0.003604,0.058285,0.000742,2026-04-26 20:06:49
18400,628.0533,0.072638,0.015517,0.056407,0.000713,2026-04-26 20:06:58
18500,631.4667,0.059908,0.001957,0.057099,0.000851,2026-04-26 20:07:08
18600,634.8800,0.057802,0.002165,0.055031,0.000606,2026-04-26 20:07:18
18700,638.2933,0.058247,0.002671,0.054614,0.000961,2026-04-26 20:07:27
18800,641.7067,0.058823,0.003070,0.054702,0.001051,2026-04-26 20:07:37
18900,645.1200,0.065894,0.003591,0.053570,0.008733,2026-04-26 20:07:46
19000,648.5333,0.059620,0.002577,0.056328,0.000715,2026-04-26 20:07:56
19100,651.9467,0.065448,0.002692,0.061079,0.001677,2026-04-26 20:08:09
19200,655.3600,0.057392,0.001866,0.054855,0.000670,2026-04-26 20:08:23
19300,658.7733,0.055126,0.001624,0.052913,0.000589,2026-04-26 20:08:33
19400,662.1867,0.056277,0.002095,0.053633,0.000549,2026-04-26 20:08:42
19500,665.6000,0.057395,0.002425,0.054186,0.000785,2026-04-26 20:08:51
19600,669.0133,0.056848,0.001872,0.054161,0.000816,2026-04-26 20:09:00
19700,672.4267,0.060256,0.007513,0.052189,0.000553,2026-04-26 20:09:10
19800,675.8400,0.061418,0.002881,0.057219,0.001318,2026-04-26 20:09:19
19900,679.2533,0.060304,0.007075,0.052664,0.000565,2026-04-26 20:09:28
20000,682.6667,0.053286,0.001422,0.050974,0.000889,2026-04-26 20:09:37
20100,686.0800,0.058877,0.004872,0.052863,0.001143,2026-04-26 20:09:50
20200,689.4933,0.056863,0.002144,0.053474,0.001244,2026-04-26 20:10:03
20300,692.9067,0.059425,0.004274,0.054626,0.000524,2026-04-26 20:10:13
20400,696.3200,0.054238,0.001740,0.051942,0.000557,2026-04-26 20:10:22
20500,699.7333,0.059692,0.001756,0.056871,0.001066,2026-04-26 20:10:32
20600,703.1467,0.060344,0.003054,0.056587,0.000703,2026-04-26 20:10:41
20700,706.5600,0.054978,0.002631,0.051799,0.000548,2026-04-26 20:10:50
20800,709.9733,0.060542,0.002210,0.053627,0.004705,2026-04-26 20:10:59
20900,713.3867,0.052331,0.001183,0.050480,0.000669,2026-04-26 20:11:08
21000,716.8000,0.053173,0.001949,0.050702,0.000521,2026-04-26 20:11:18
21100,720.2133,0.055992,0.002056,0.053151,0.000785,2026-04-26 20:11:31
21200,723.6267,0.054933,0.001575,0.052699,0.000660,2026-04-26 20:11:45
21300,727.0400,0.058552,0.002732,0.054488,0.001332,2026-04-26 20:11:54
21400,730.4533,0.058783,0.002368,0.052444,0.003971,2026-04-26 20:12:04
21500,733.8667,0.052084,0.001851,0.049602,0.000631,2026-04-26 20:12:13
21600,737.2800,0.052630,0.001564,0.050558,0.000508,2026-04-26 20:12:22
21700,740.6933,0.053605,0.001497,0.051506,0.000602,2026-04-26 20:12:31
21800,744.1067,0.054561,0.001785,0.052169,0.000607,2026-04-26 20:12:40
21900,747.5200,0.055138,0.001579,0.052551,0.001007,2026-04-26 20:12:49
22000,750.9333,0.051861,0.003055,0.048307,0.000499,2026-04-26 20:12:58
22100,754.3467,0.049770,0.001455,0.047886,0.000429,2026-04-26 20:13:12
22200,757.7600,0.051541,0.001941,0.049014,0.000586,2026-04-26 20:13:25
22300,761.1733,0.054642,0.002726,0.051349,0.000567,2026-04-26 20:13:35
22400,764.5867,0.057422,0.001688,0.052677,0.003057,2026-04-26 20:13:44
22500,768.0000,0.052100,0.002325,0.049303,0.000472,2026-04-26 20:13:53
22600,771.4133,0.052552,0.002099,0.050009,0.000444,2026-04-26 20:14:03
22700,774.8267,0.052147,0.001468,0.049701,0.000978,2026-04-26 20:14:12
22800,778.2400,0.052342,0.001501,0.050333,0.000509,2026-04-26 20:14:21
22900,781.6533,0.049464,0.001041,0.047965,0.000458,2026-04-26 20:14:30
23000,785.0667,0.054725,0.003183,0.048836,0.002707,2026-04-26 20:14:39
23100,788.4800,0.058078,0.008191,0.049158,0.000729,2026-04-26 20:14:51
23200,791.8933,0.051863,0.001411,0.049924,0.000528,2026-04-26 20:14:59
23300,795.3067,0.047823,0.002243,0.045118,0.000462,2026-04-26 20:15:07
23400,798.7200,0.052568,0.001945,0.050144,0.000479,2026-04-26 20:15:15
23500,802.1333,0.051028,0.001480,0.047675,0.001873,2026-04-26 20:15:22
23600,805.5467,0.049974,0.001252,0.047546,0.001176,2026-04-26 20:15:30
23700,808.9600,0.060120,0.001488,0.049174,0.009457,2026-04-26 20:15:38
23800,812.3733,0.051405,0.001458,0.049476,0.000470,2026-04-26 20:15:46
23900,815.7867,0.050754,0.001873,0.048450,0.000431,2026-04-26 20:15:54
24000,819.2000,0.052061,0.001840,0.049538,0.000683,2026-04-26 20:16:02
24100,822.6133,0.059425,0.001718,0.049071,0.008636,2026-04-26 20:16:09
24200,826.0267,0.050321,0.001323,0.048527,0.000471,2026-04-26 20:16:17
24300,829.4400,0.051587,0.002524,0.048621,0.000441,2026-04-26 20:16:25
24400,832.8533,0.055026,0.001780,0.052581,0.000665,2026-04-26 20:16:33
24500,836.2667,0.054690,0.003701,0.050494,0.000494,2026-04-26 20:16:41
24600,839.6800,0.054767,0.001788,0.050324,0.002656,2026-04-26 20:16:48
24700,843.0933,0.051740,0.002017,0.049097,0.000626,2026-04-26 20:16:56
24800,846.5067,0.053162,0.001715,0.051001,0.000446,2026-04-26 20:17:08
24900,849.9200,0.050870,0.001799,0.048518,0.000553,2026-04-26 20:17:20
25000,853.3333,0.051147,0.002071,0.047877,0.001199,2026-04-26 20:17:30
25100,856.7467,0.048879,0.000991,0.047297,0.000591,2026-04-26 20:17:39
25200,860.1600,0.050801,0.001720,0.048514,0.000567,2026-04-26 20:17:48
25300,863.5733,0.051103,0.001643,0.048639,0.000821,2026-04-26 20:17:58
25400,866.9867,0.049005,0.001602,0.046546,0.000857,2026-04-26 20:18:06
25500,870.4000,0.051400,0.001484,0.049400,0.000516,2026-04-26 20:18:15
25600,873.8133,0.052246,0.001457,0.049621,0.001169,2026-04-26 20:18:24
25700,877.2267,0.051037,0.001509,0.048892,0.000637,2026-04-26 20:18:33
25800,880.6400,0.051159,0.001313,0.049349,0.000498,2026-04-26 20:18:47
25900,884.0533,0.053502,0.002522,0.050542,0.000439,2026-04-26 20:18:58
26000,887.4667,0.049997,0.001488,0.047873,0.000636,2026-04-26 20:19:07
26100,890.8800,0.046269,0.001290,0.044496,0.000482,2026-04-26 20:19:17
26200,894.2933,0.048924,0.001285,0.047208,0.000431,2026-04-26 20:19:26
26300,897.7067,0.048069,0.001156,0.046414,0.000499,2026-04-26 20:19:35
26400,901.1200,0.050469,0.001832,0.048196,0.000440,2026-04-26 20:19:44
26500,904.5333,0.051970,0.001939,0.049574,0.000457,2026-04-26 20:19:54
26600,907.9467,0.047333,0.001358,0.045547,0.000428,2026-04-26 20:20:03
26700,911.3600,0.050070,0.001089,0.048342,0.000640,2026-04-26 20:20:14
26800,914.7733,0.049349,0.001481,0.047334,0.000534,2026-04-26 20:20:23
26900,918.1867,0.049586,0.001060,0.048029,0.000497,2026-04-26 20:20:35
27000,921.6000,0.052414,0.002950,0.046176,0.003288,2026-04-26 20:20:49
27100,925.0133,0.048686,0.001538,0.046604,0.000544,2026-04-26 20:20:58
27200,928.4267,0.053542,0.001239,0.046926,0.005378,2026-04-26 20:21:08
27300,931.8400,0.049019,0.001298,0.047288,0.000434,2026-04-26 20:21:17
27400,935.2533,0.053135,0.003865,0.048779,0.000491,2026-04-26 20:21:26
27500,938.6667,0.051720,0.001806,0.049418,0.000496,2026-04-26 20:21:36
27600,942.0800,0.049852,0.001698,0.047476,0.000677,2026-04-26 20:21:45
27700,945.4933,0.045780,0.000952,0.044435,0.000393,2026-04-26 20:21:55
27800,948.9067,0.050606,0.001564,0.048615,0.000427,2026-04-26 20:22:03
27900,952.3200,0.049487,0.001350,0.047503,0.000633,2026-04-26 20:22:17
28000,955.7333,0.050955,0.001936,0.048578,0.000441,2026-04-26 20:22:30
28100,959.1467,0.050510,0.002240,0.047879,0.000391,2026-04-26 20:22:43
28200,962.5600,0.049539,0.001139,0.047955,0.000445,2026-04-26 20:22:52
28300,965.9733,0.049801,0.001867,0.047526,0.000408,2026-04-26 20:23:02
28400,969.3867,0.051610,0.002797,0.048325,0.000488,2026-04-26 20:23:11
28500,972.8000,0.050651,0.002080,0.047904,0.000668,2026-04-26 20:23:20
28600,976.2133,0.049026,0.001240,0.047343,0.000443,2026-04-26 20:23:29
28700,979.6267,0.048429,0.001361,0.046579,0.000490,2026-04-26 20:23:38
28800,983.0400,0.053639,0.004671,0.048500,0.000467,2026-04-26 20:23:47
28900,986.4533,0.049900,0.001199,0.047989,0.000712,2026-04-26 20:23:58
29000,989.8667,0.061528,0.009418,0.045610,0.006499,2026-04-26 20:24:11
29100,993.2800,0.051134,0.002632,0.048044,0.000458,2026-04-26 20:24:23
29200,996.6933,0.053474,0.002059,0.049064,0.002351,2026-04-26 20:24:32
29300,1000.1067,0.051140,0.001308,0.049323,0.000509,2026-04-26 20:24:42
29400,1003.5200,0.052246,0.004990,0.046785,0.000471,2026-04-26 20:24:52
29500,1006.9333,0.047987,0.001399,0.045891,0.000697,2026-04-26 20:25:01
29600,1010.3467,0.052075,0.001704,0.049583,0.000788,2026-04-26 20:25:10
29700,1013.7600,0.057265,0.009311,0.047468,0.000487,2026-04-26 20:25:20
29800,1017.1733,0.055918,0.001426,0.048840,0.005652,2026-04-26 20:25:29
29900,1020.5867,0.050129,0.001350,0.048344,0.000435,2026-04-26 20:25:40
