step,epoch,total_loss,ce_loss,distill_loss,ref_ce_loss,timestamp
19800,675.8400,0.039286,0.000773,0.037272,0.001240,2026-04-26 12:26:24
19900,679.2533,0.045214,0.005593,0.038829,0.000792,2026-04-26 12:26:33
20000,682.6667,0.038087,0.000619,0.036600,0.000868,2026-04-26 12:26:41
20100,686.0800,0.039123,0.000574,0.037786,0.000762,2026-04-26 12:26:50
20200,689.4933,0.043708,0.002833,0.038068,0.002807,2026-04-26 12:26:58
20300,692.9067,0.045781,0.000720,0.038304,0.006757,2026-04-26 12:27:07
20400,696.3200,0.041959,0.002266,0.038657,0.001036,2026-04-26 12:27:16
20500,699.7333,0.039983,0.000694,0.038173,0.001115,2026-04-26 12:27:24
20600,703.1467,0.040490,0.000646,0.037632,0.002212,2026-04-26 12:27:33
20700,706.5600,0.038462,0.000511,0.036815,0.001135,2026-04-26 12:27:42
20800,709.9733,0.039188,0.000543,0.037868,0.000777,2026-04-26 12:27:51
20900,713.3867,0.038496,0.000598,0.036925,0.000973,2026-04-26 12:27:59
21000,716.8000,0.039913,0.001643,0.037214,0.001056,2026-04-26 12:28:07
21100,720.2133,0.038729,0.000537,0.037067,0.001126,2026-04-26 12:28:16
21200,723.6267,0.039177,0.000595,0.037613,0.000969,2026-04-26 12:28:24
21300,727.0400,0.038246,0.000534,0.036883,0.000829,2026-04-26 12:28:33
21400,730.4533,0.043537,0.002086,0.037641,0.003810,2026-04-26 12:28:41
21500,733.8667,0.037071,0.000547,0.035700,0.000824,2026-04-26 12:28:50
21600,737.2800,0.038201,0.000447,0.036923,0.000831,2026-04-26 12:28:59
21700,740.6933,0.037711,0.000510,0.036127,0.001073,2026-04-26 12:29:07
21800,744.1067,0.037648,0.000482,0.036346,0.000819,2026-04-26 12:29:16
21900,747.5200,0.038199,0.000713,0.036672,0.000814,2026-04-26 12:29:25
22000,750.9333,0.037599,0.000637,0.036182,0.000779,2026-04-26 12:29:33
22100,754.3467,0.036901,0.000463,0.035390,0.001048,2026-04-26 12:29:42
22200,757.7600,0.037847,0.001332,0.035629,0.000885,2026-04-26 12:29:51
22300,761.1733,0.038286,0.000505,0.037034,0.000748,2026-04-26 12:30:00
22400,764.5867,0.037513,0.000547,0.036113,0.000853,2026-04-26 12:30:09
22500,768.0000,0.037253,0.000488,0.035961,0.000804,2026-04-26 12:30:18
22600,771.4133,0.037928,0.000541,0.036565,0.000822,2026-04-26 12:30:27
22700,774.8267,0.038259,0.000486,0.036331,0.001442,2026-04-26 12:30:36
22800,778.2400,0.036693,0.000462,0.035503,0.000728,2026-04-26 12:30:44
22900,781.6533,0.036032,0.000443,0.034962,0.000627,2026-04-26 12:30:53
23000,785.0667,0.036210,0.000466,0.034951,0.000792,2026-04-26 12:31:01
23100,788.4800,0.037981,0.001400,0.035717,0.000864,2026-04-26 12:31:10
23200,791.8933,0.036047,0.000454,0.034778,0.000814,2026-04-26 12:31:18
23300,795.3067,0.035342,0.000423,0.034140,0.000779,2026-04-26 12:31:27
23400,798.7200,0.036188,0.000545,0.034955,0.000688,2026-04-26 12:31:36
23500,802.1333,0.036228,0.000665,0.034529,0.001034,2026-04-26 12:31:45
23600,805.5467,0.035701,0.000428,0.034601,0.000673,2026-04-26 12:31:54
23700,808.9600,0.040349,0.000581,0.034341,0.005428,2026-04-26 12:32:02
23800,812.3733,0.036079,0.000546,0.034728,0.000804,2026-04-26 12:32:11
23900,815.7867,0.036264,0.000578,0.034140,0.001546,2026-04-26 12:32:20
24000,819.2000,0.036102,0.000441,0.034855,0.000806,2026-04-26 12:32:29
24100,822.6133,0.035506,0.000492,0.034301,0.000714,2026-04-26 12:32:38
24200,826.0267,0.034926,0.000396,0.033930,0.000600,2026-04-26 12:32:46
24300,829.4400,0.035429,0.000531,0.034248,0.000650,2026-04-26 12:32:55
24400,832.8533,0.036185,0.000489,0.034730,0.000966,2026-04-26 12:33:03
24500,836.2667,0.036095,0.000487,0.034876,0.000732,2026-04-26 12:33:12
24600,839.6800,0.035445,0.000534,0.033986,0.000924,2026-04-26 12:33:21
24700,843.0933,0.034377,0.000447,0.033200,0.000729,2026-04-26 12:33:30
24800,846.5067,0.035684,0.000750,0.034183,0.000751,2026-04-26 12:33:38
24900,849.9200,0.035584,0.000524,0.034311,0.000750,2026-04-26 12:33:47
25000,853.3333,0.035129,0.000496,0.034021,0.000612,2026-04-26 12:33:56
25100,856.7467,0.034450,0.000393,0.032763,0.001294,2026-04-26 12:34:04
25200,860.1600,0.034703,0.000531,0.033354,0.000818,2026-04-26 12:34:13
25300,863.5733,0.034666,0.000453,0.033422,0.000791,2026-04-26 12:34:22
25400,866.9867,0.035253,0.000490,0.034081,0.000683,2026-04-26 12:34:31
25500,870.4000,0.035131,0.000431,0.034088,0.000612,2026-04-26 12:34:40
25600,873.8133,0.035779,0.000932,0.034056,0.000790,2026-04-26 12:34:48
25700,877.2267,0.041076,0.000825,0.034505,0.005746,2026-04-26 12:34:57
25800,880.6400,0.035329,0.000468,0.034130,0.000731,2026-04-26 12:35:06
25900,884.0533,0.034724,0.000501,0.033495,0.000728,2026-04-26 12:35:14
26000,887.4667,0.035170,0.000448,0.034049,0.000672,2026-04-26 12:35:23
26100,890.8800,0.033605,0.000397,0.032472,0.000736,2026-04-26 12:35:31
26200,894.2933,0.035206,0.000495,0.034089,0.000622,2026-04-26 12:35:40
26300,897.7067,0.034134,0.000547,0.032854,0.000733,2026-04-26 12:35:48
26400,901.1200,0.034774,0.000430,0.033701,0.000643,2026-04-26 12:35:57
26500,904.5333,0.035283,0.000431,0.034171,0.000680,2026-04-26 12:36:05
26600,907.9467,0.033842,0.000378,0.032759,0.000704,2026-04-26 12:36:14
26700,911.3600,0.034450,0.000392,0.033347,0.000711,2026-04-26 12:36:23
26800,914.7733,0.034352,0.000412,0.033306,0.000634,2026-04-26 12:36:31
26900,918.1867,0.034083,0.000375,0.033078,0.000630,2026-04-26 12:36:40
27000,921.6000,0.034093,0.000468,0.032930,0.000694,2026-04-26 12:36:49
27100,925.0133,0.033665,0.000391,0.032677,0.000597,2026-04-26 12:36:57
27200,928.4267,0.034769,0.000420,0.033419,0.000929,2026-04-26 12:37:06
27300,931.8400,0.034432,0.000421,0.033293,0.000719,2026-04-26 12:37:15
27400,935.2533,0.034509,0.000449,0.033108,0.000952,2026-04-26 12:37:23
27500,938.6667,0.033510,0.000454,0.032424,0.000632,2026-04-26 12:37:33
27600,942.0800,0.034798,0.000447,0.033737,0.000615,2026-04-26 12:37:42
27700,945.4933,0.033959,0.000399,0.032939,0.000620,2026-04-26 12:37:50
27800,948.9067,0.033428,0.000370,0.032428,0.000630,2026-04-26 12:37:59
27900,952.3200,0.034105,0.000425,0.033043,0.000637,2026-04-26 12:38:08
28000,955.7333,0.037104,0.000377,0.032571,0.004156,2026-04-26 12:38:16
28100,959.1467,0.033927,0.000390,0.032958,0.000580,2026-04-26 12:38:25
28200,962.5600,0.034974,0.000515,0.033736,0.000723,2026-04-26 12:38:33
28300,965.9733,0.034682,0.000418,0.033577,0.000687,2026-04-26 12:38:42
28400,969.3867,0.034323,0.000379,0.032956,0.000988,2026-04-26 12:38:51
28500,972.8000,0.033867,0.000391,0.032841,0.000635,2026-04-26 12:39:00
28600,976.2133,0.034448,0.000394,0.033342,0.000712,2026-04-26 12:39:08
28700,979.6267,0.034698,0.000389,0.033648,0.000661,2026-04-26 12:39:17
28800,983.0400,0.033729,0.000385,0.032646,0.000699,2026-04-26 12:39:25
28900,986.4533,0.033644,0.000569,0.032438,0.000637,2026-04-26 12:39:34
29000,989.8667,0.033504,0.000442,0.032048,0.001014,2026-04-26 12:39:42
29100,993.2800,0.035355,0.000651,0.034156,0.000547,2026-04-26 12:39:51
29200,996.6933,0.032835,0.000354,0.031841,0.000640,2026-04-26 12:40:00
29300,1000.1067,0.033223,0.000384,0.032169,0.000669,2026-04-26 12:40:09
29400,1003.5200,0.035061,0.000436,0.033972,0.000652,2026-04-26 12:40:17
29500,1006.9333,0.034805,0.000423,0.033392,0.000990,2026-04-26 12:40:26
29600,1010.3467,0.034786,0.000519,0.033372,0.000895,2026-04-26 12:40:34
29700,1013.7600,0.034841,0.000468,0.033809,0.000563,2026-04-26 12:40:43
29800,1017.1733,0.034024,0.000391,0.032981,0.000652,2026-04-26 12:40:53
29900,1020.5867,0.033661,0.000364,0.032699,0.000598,2026-04-26 12:41:01
