step,epoch,total_loss,ce_loss,distill_loss,ref_ce_loss,timestamp
6500,83.2000,1.605262,1.395602,0.149031,0.060629,2026-04-26 14:54:36
6600,84.4800,1.568843,1.369443,0.151692,0.047708,2026-04-26 14:54:46
6700,85.7600,1.605993,1.367143,0.148122,0.090728,2026-04-26 14:54:56
6800,87.0400,1.594617,1.361005,0.150528,0.083084,2026-04-26 14:55:05
6900,88.3200,1.537884,1.326286,0.147312,0.064286,2026-04-26 14:55:18
7000,89.6000,1.670080,1.454658,0.154694,0.060728,2026-04-26 14:55:30
7100,90.8800,1.646948,1.411378,0.154566,0.081004,2026-04-26 14:55:40
7200,92.1600,1.608448,1.386966,0.154049,0.067433,2026-04-26 14:55:49
7300,93.4400,1.532383,1.329129,0.148995,0.054260,2026-04-26 14:55:58
7400,94.7200,1.619394,1.377115,0.154043,0.088236,2026-04-26 14:56:07
7500,96.0000,1.577081,1.360872,0.150381,0.065828,2026-04-26 14:56:16
7600,97.2800,1.617754,1.400265,0.157980,0.059508,2026-04-26 14:56:25
7700,98.5600,1.549905,1.368266,0.153709,0.027930,2026-04-26 14:56:34
7800,99.8400,1.526897,1.293823,0.151757,0.081317,2026-04-26 14:56:42
7900,101.1200,1.475756,1.274684,0.149824,0.051248,2026-04-26 14:56:55
8000,102.4000,1.534978,1.307788,0.152296,0.074894,2026-04-26 14:57:08
8100,103.6800,1.462849,1.258375,0.151129,0.053344,2026-04-26 14:57:19
8200,104.9600,1.594236,1.365175,0.160871,0.068190,2026-04-26 14:57:28
8300,106.2400,1.340019,1.148095,0.149423,0.042502,2026-04-26 14:57:37
8400,107.5200,1.282009,1.091659,0.145927,0.044423,2026-04-26 14:57:47
8500,108.8000,1.391302,1.196035,0.156616,0.038650,2026-04-26 14:57:56
8600,110.0800,1.356387,1.162008,0.153014,0.041366,2026-04-26 14:58:06
8700,111.3600,1.236570,1.028058,0.151726,0.056786,2026-04-26 14:58:15
8800,112.6400,1.230986,1.006520,0.146417,0.078048,2026-04-26 14:58:23
8900,113.9200,1.200038,0.987503,0.145449,0.067086,2026-04-26 14:58:35
9000,115.2000,1.336118,1.135032,0.148914,0.052172,2026-04-26 14:58:48
9100,116.4800,1.222633,1.016094,0.150544,0.055996,2026-04-26 14:59:01
9200,117.7600,1.277309,1.062073,0.153743,0.061493,2026-04-26 14:59:11
9300,119.0400,1.214111,1.001088,0.146471,0.066553,2026-04-26 14:59:20
9400,120.3200,1.380846,1.188962,0.170263,0.021621,2026-04-26 14:59:29
9500,121.6000,1.291422,1.089638,0.159000,0.042784,2026-04-26 14:59:38
9600,122.8800,1.197799,1.016327,0.152029,0.029443,2026-04-26 14:59:48
9700,124.1600,1.156312,0.942817,0.146295,0.067200,2026-04-26 14:59:57
9800,125.4400,1.120953,0.920840,0.153131,0.046981,2026-04-26 15:00:06
9900,126.7200,1.145976,0.936015,0.153406,0.056554,2026-04-26 15:00:14
10000,128.0000,1.084442,0.907098,0.147632,0.029712,2026-04-26 15:00:27
10100,129.2800,1.151942,0.957162,0.156121,0.038659,2026-04-26 15:00:40
10200,130.5600,1.101656,0.877080,0.155158,0.069418,2026-04-26 15:00:50
10300,131.8400,1.028373,0.843586,0.148386,0.036402,2026-04-26 15:00:59
10400,133.1200,1.098440,0.885666,0.155207,0.057567,2026-04-26 15:01:08
10500,134.4000,1.120249,0.931161,0.156934,0.032154,2026-04-26 15:01:18
10600,135.6800,1.101594,0.897547,0.159152,0.044895,2026-04-26 15:01:27
10700,136.9600,1.045420,0.846085,0.154718,0.044617,2026-04-26 15:01:36
10800,138.2400,0.994226,0.803730,0.154058,0.036437,2026-04-26 15:01:45
10900,139.5200,1.078134,0.866694,0.158042,0.053399,2026-04-26 15:01:53
11000,140.8000,0.904858,0.720272,0.156753,0.027832,2026-04-26 15:02:04
11100,142.0800,1.024134,0.824938,0.158803,0.040394,2026-04-26 15:02:18
11200,143.3600,1.029841,0.831419,0.157362,0.041059,2026-04-26 15:02:31
11300,144.6400,0.857612,0.652904,0.151035,0.053674,2026-04-26 15:02:42
11400,145.9200,0.851975,0.664847,0.152707,0.034422,2026-04-26 15:02:52
11500,147.2000,0.963121,0.750514,0.152897,0.059710,2026-04-26 15:03:01
11600,148.4800,1.007400,0.810716,0.162215,0.034469,2026-04-26 15:03:11
11700,149.7600,0.868894,0.666998,0.159627,0.042270,2026-04-26 15:03:20
11800,151.0400,0.979812,0.769375,0.164743,0.045694,2026-04-26 15:03:29
11900,152.3200,1.009304,0.778013,0.166879,0.064413,2026-04-26 15:03:38
12000,153.6000,0.896255,0.689693,0.160876,0.045686,2026-04-26 15:03:47
12100,154.8800,0.796456,0.608585,0.161502,0.026368,2026-04-26 15:03:58
12200,156.1600,0.920753,0.731579,0.162723,0.026451,2026-04-26 15:04:12
12300,157.4400,0.824057,0.619485,0.159658,0.044914,2026-04-26 15:04:22
12400,158.7200,0.996188,0.768514,0.170064,0.057610,2026-04-26 15:04:32
12500,160.0000,0.838954,0.604001,0.164204,0.070749,2026-04-26 15:04:41
12600,161.2800,0.804363,0.609298,0.162298,0.032768,2026-04-26 15:04:50
12700,162.5600,0.802996,0.610359,0.156569,0.036068,2026-04-26 15:04:59
12800,163.8400,0.829927,0.621836,0.166363,0.041729,2026-04-26 15:05:08
12900,165.1200,0.801005,0.594172,0.171350,0.035484,2026-04-26 15:05:18
13000,166.4000,0.856096,0.625661,0.177405,0.053030,2026-04-26 15:05:27
13100,167.6800,0.828473,0.606217,0.164491,0.057765,2026-04-26 15:05:38
13200,168.9600,0.793870,0.582191,0.172796,0.038884,2026-04-26 15:05:51
13300,170.2400,0.731387,0.515000,0.166283,0.050103,2026-04-26 15:06:04
13400,171.5200,0.791229,0.574284,0.173404,0.043542,2026-04-26 15:06:15
13500,172.8000,0.766459,0.527383,0.174993,0.064082,2026-04-26 15:06:24
13600,174.0800,0.738278,0.520708,0.175965,0.041605,2026-04-26 15:06:33
13700,175.3600,0.722240,0.518026,0.168382,0.035832,2026-04-26 15:06:43
13800,176.6400,0.753624,0.548539,0.173450,0.031635,2026-04-26 15:06:53
13900,177.9200,0.731153,0.507813,0.174357,0.048983,2026-04-26 15:07:02
14000,179.2000,0.746042,0.497242,0.177808,0.070992,2026-04-26 15:07:11
14100,180.4800,0.645136,0.438211,0.174928,0.031997,2026-04-26 15:07:20
14200,181.7600,0.667633,0.452196,0.170990,0.044447,2026-04-26 15:07:31
14300,183.0400,0.644810,0.418685,0.170620,0.055504,2026-04-26 15:07:42
14400,184.3200,0.636343,0.416253,0.173391,0.046698,2026-04-26 15:07:55
14500,185.6000,0.655901,0.441869,0.173754,0.040278,2026-04-26 15:08:05
14600,186.8800,0.670348,0.453717,0.166033,0.050599,2026-04-26 15:08:14
14700,188.1600,0.595368,0.401333,0.159152,0.034884,2026-04-26 15:08:24
14800,189.4400,0.596815,0.376319,0.168683,0.051813,2026-04-26 15:08:33
14900,190.7200,0.614452,0.418264,0.169148,0.027040,2026-04-26 15:08:42
15000,192.0000,0.608899,0.379834,0.170584,0.058482,2026-04-26 15:08:51
15100,193.2800,0.581738,0.373153,0.163752,0.044833,2026-04-26 15:09:01
15200,194.5600,0.574842,0.377311,0.176092,0.021440,2026-04-26 15:09:09
15300,195.8400,0.551375,0.350370,0.172816,0.028188,2026-04-26 15:09:20
15400,197.1200,0.583805,0.371184,0.169897,0.042724,2026-04-26 15:09:34
15500,198.4000,0.540109,0.320454,0.173451,0.046205,2026-04-26 15:09:46
15600,199.6800,0.565851,0.365008,0.171400,0.029443,2026-04-26 15:09:55
15700,200.9600,0.517740,0.295266,0.172287,0.050187,2026-04-26 15:10:05
15800,202.2400,0.461211,0.278975,0.162116,0.020119,2026-04-26 15:10:14
15900,203.5200,0.488556,0.283279,0.165231,0.040045,2026-04-26 15:10:23
16000,204.8000,0.521561,0.301717,0.172130,0.047713,2026-04-26 15:10:32
16100,206.0800,0.504831,0.305843,0.164373,0.034614,2026-04-26 15:10:41
16200,207.3600,0.421454,0.224290,0.158494,0.038670,2026-04-26 15:10:50
16300,208.6400,0.511439,0.298224,0.176906,0.036309,2026-04-26 15:11:00
16400,209.9200,0.572501,0.333980,0.177837,0.060684,2026-04-26 15:11:12
16500,211.2000,0.534249,0.322842,0.166229,0.045178,2026-04-26 15:11:24
16600,212.4800,0.476294,0.272876,0.168001,0.035417,2026-04-26 15:11:34
16700,213.7600,0.559940,0.352774,0.176068,0.031097,2026-04-26 15:11:43
16800,215.0400,0.510728,0.291324,0.166548,0.052856,2026-04-26 15:11:52
16900,216.3200,0.573414,0.342951,0.178781,0.051682,2026-04-26 15:12:02
17000,217.6000,0.450627,0.231279,0.170917,0.048431,2026-04-26 15:12:11
17100,218.8800,0.470379,0.243103,0.176156,0.051121,2026-04-26 15:12:20
17200,220.1600,0.496805,0.292714,0.178671,0.025421,2026-04-26 15:12:29
17300,221.4400,0.480470,0.302619,0.153313,0.024538,2026-04-26 15:12:39
17400,222.7200,0.480933,0.270775,0.168448,0.041709,2026-04-26 15:12:52
17500,224.0000,0.409892,0.214005,0.167264,0.028624,2026-04-26 15:13:05
17600,225.2800,0.470940,0.262649,0.168129,0.040162,2026-04-26 15:13:16
17700,226.5600,0.419181,0.211650,0.179988,0.027544,2026-04-26 15:13:25
17800,227.8400,0.475792,0.270527,0.170822,0.034443,2026-04-26 15:13:35
17900,229.1200,0.489595,0.268445,0.176220,0.044930,2026-04-26 15:13:45
18000,230.4000,0.428090,0.215805,0.161245,0.051041,2026-04-26 15:13:54
18100,231.6800,0.462368,0.238004,0.174586,0.049779,2026-04-26 15:14:03
18200,232.9600,0.437104,0.208164,0.179751,0.049188,2026-04-26 15:14:13
18300,234.2400,0.453353,0.236038,0.170513,0.046803,2026-04-26 15:14:22
18400,235.5200,0.478274,0.251709,0.182980,0.043586,2026-04-26 15:14:33
18500,236.8000,0.388221,0.176661,0.173436,0.038124,2026-04-26 15:14:45
18600,238.0800,0.368903,0.179223,0.168676,0.021004,2026-04-26 15:14:58
18700,239.3600,0.453428,0.232980,0.174370,0.046078,2026-04-26 15:15:08
18800,240.6400,0.421532,0.214004,0.175035,0.032493,2026-04-26 15:15:17
18900,241.9200,0.401162,0.197416,0.173618,0.030128,2026-04-26 15:15:27
19000,243.2000,0.491714,0.278865,0.176024,0.036825,2026-04-26 15:15:36
19100,244.4800,0.467017,0.248941,0.178231,0.039845,2026-04-26 15:15:45
19200,245.7600,0.353053,0.144929,0.164596,0.043528,2026-04-26 15:15:54
19300,247.0400,0.408168,0.204123,0.177358,0.026687,2026-04-26 15:16:03
19400,248.3200,0.383088,0.208422,0.160274,0.014391,2026-04-26 15:16:11
19500,249.6000,0.389213,0.196604,0.167527,0.025083,2026-04-26 15:16:22
19600,250.8800,0.389316,0.191193,0.180534,0.017589,2026-04-26 15:16:35
19700,252.1600,0.440724,0.204738,0.178984,0.057002,2026-04-26 15:16:47
19800,253.4400,0.353788,0.153996,0.166592,0.033199,2026-04-26 15:16:56
19900,254.7200,0.399384,0.186876,0.180673,0.031835,2026-04-26 15:17:05
20000,256.0000,0.424604,0.191216,0.181433,0.051955,2026-04-26 15:17:15
20100,257.2800,0.425832,0.208481,0.173213,0.044139,2026-04-26 15:17:23
20200,258.5600,0.438139,0.221720,0.178345,0.038075,2026-04-26 15:17:31
20300,259.8400,0.431109,0.222291,0.171426,0.037391,2026-04-26 15:17:42
20400,261.1200,0.381546,0.172148,0.175426,0.033971,2026-04-26 15:17:55
20500,262.4000,0.402458,0.210510,0.170220,0.021728,2026-04-26 15:18:04
20600,263.6800,0.406379,0.180984,0.180291,0.045104,2026-04-26 15:18:14
20700,264.9600,0.339119,0.135031,0.172089,0.031999,2026-04-26 15:18:23
20800,266.2400,0.404748,0.194555,0.181517,0.028676,2026-04-26 15:18:32
20900,267.5200,0.382248,0.177435,0.174317,0.030495,2026-04-26 15:18:42
21000,268.8000,0.409833,0.207355,0.174531,0.027947,2026-04-26 15:18:51
21100,270.0800,0.361015,0.162560,0.178148,0.020308,2026-04-26 15:19:00
21200,271.3600,0.394675,0.174004,0.171378,0.049294,2026-04-26 15:19:09
21300,272.6400,0.340778,0.138609,0.164463,0.037705,2026-04-26 15:19:22
21400,273.9200,0.406568,0.191804,0.171978,0.042786,2026-04-26 15:19:35
21500,275.2000,0.366852,0.158566,0.169316,0.038970,2026-04-26 15:19:45
21600,276.4800,0.374353,0.181432,0.173190,0.019732,2026-04-26 15:19:54
21700,277.7600,0.392675,0.181968,0.167592,0.043115,2026-04-26 15:20:03
21800,279.0400,0.405477,0.198805,0.171921,0.034752,2026-04-26 15:20:13
21900,280.3200,0.352597,0.138083,0.170903,0.043611,2026-04-26 15:20:22
22000,281.6000,0.322847,0.136922,0.168242,0.017683,2026-04-26 15:20:31
22100,282.8800,0.393379,0.192876,0.169731,0.030772,2026-04-26 15:20:41
22200,284.1600,0.321497,0.124214,0.160778,0.036505,2026-04-26 15:20:50
22300,285.4400,0.369917,0.157049,0.174085,0.038783,2026-04-26 15:21:02
22400,286.7200,0.384072,0.176939,0.177514,0.029619,2026-04-26 15:21:15
22500,288.0000,0.398462,0.187882,0.170827,0.039752,2026-04-26 15:21:27
22600,289.2800,0.359456,0.152169,0.170059,0.037228,2026-04-26 15:21:36
22700,290.5600,0.343187,0.139482,0.174109,0.029597,2026-04-26 15:21:45
22800,291.8400,0.356734,0.158640,0.176625,0.021469,2026-04-26 15:21:55
22900,293.1200,0.406042,0.204908,0.179857,0.021277,2026-04-26 15:22:04
23000,294.4000,0.305072,0.118561,0.168887,0.017624,2026-04-26 15:22:13
23100,295.6800,0.363293,0.156932,0.173826,0.032535,2026-04-26 15:22:21
23200,296.9600,0.308121,0.099639,0.173170,0.035313,2026-04-26 15:22:29
23300,298.2400,0.313025,0.119936,0.165156,0.027933,2026-04-26 15:22:37
23400,299.5200,0.338368,0.132230,0.174828,0.031310,2026-04-26 15:22:48
23500,300.8000,0.329426,0.120902,0.166447,0.042078,2026-04-26 15:23:01
23600,302.0800,0.345156,0.155255,0.169243,0.020657,2026-04-26 15:23:13
23700,303.3600,0.335657,0.110396,0.172433,0.052829,2026-04-26 15:23:23
23800,304.6400,0.353707,0.150858,0.175254,0.027595,2026-04-26 15:23:32
23900,305.9200,0.348205,0.145617,0.173646,0.028942,2026-04-26 15:23:42
24000,307.2000,0.347341,0.140528,0.179169,0.027644,2026-04-26 15:23:51
24100,308.4800,0.313675,0.126291,0.168253,0.019132,2026-04-26 15:24:00
24200,309.7600,0.338069,0.139107,0.167778,0.031185,2026-04-26 15:24:10
24300,311.0400,0.367255,0.165385,0.167835,0.034034,2026-04-26 15:24:19
24400,312.3200,0.318062,0.123133,0.174693,0.020236,2026-04-26 15:24:29
24500,313.6000,0.333408,0.141474,0.168670,0.023264,2026-04-26 15:24:42
24600,314.8800,0.267608,0.080094,0.159161,0.028353,2026-04-26 15:24:55
24700,316.1600,0.325516,0.121700,0.173698,0.030118,2026-04-26 15:25:06
24800,317.4400,0.366751,0.159079,0.178797,0.028875,2026-04-26 15:25:15
24900,318.7200,0.313838,0.121852,0.175490,0.016496,2026-04-26 15:25:25
25000,320.0000,0.336677,0.136773,0.171691,0.028213,2026-04-26 15:25:34
25100,321.2800,0.330887,0.130786,0.161178,0.038923,2026-04-26 15:25:43
25200,322.5600,0.247991,0.075864,0.171500,0.000626,2026-04-26 15:25:53
25300,323.8400,0.290239,0.094323,0.176624,0.019292,2026-04-26 15:26:02
25400,325.1200,0.288692,0.095788,0.161390,0.031514,2026-04-26 15:26:11
25500,326.4000,0.286040,0.094833,0.171022,0.020185,2026-04-26 15:26:22
25600,327.6800,0.269635,0.073552,0.163082,0.033001,2026-04-26 15:26:35
25700,328.9600,0.306313,0.119513,0.162617,0.024183,2026-04-26 15:26:48
25800,330.2400,0.323201,0.128133,0.167313,0.027755,2026-04-26 15:26:58
25900,331.5200,0.338095,0.139070,0.172061,0.026965,2026-04-26 15:27:07
26000,332.8000,0.319899,0.120539,0.170591,0.028768,2026-04-26 15:27:16
26100,334.0800,0.296235,0.095618,0.169732,0.030885,2026-04-26 15:27:26
26200,335.3600,0.312148,0.108549,0.163769,0.039830,2026-04-26 15:27:35
26300,336.6400,0.350670,0.152556,0.167918,0.030196,2026-04-26 15:27:44
26400,337.9200,0.277941,0.075621,0.170526,0.031793,2026-04-26 15:27:53
26500,339.2000,0.305681,0.106391,0.167773,0.031517,2026-04-26 15:28:01
26600,340.4800,0.262513,0.084422,0.159862,0.018229,2026-04-26 15:28:13
26700,341.7600,0.333849,0.133229,0.168324,0.032296,2026-04-26 15:28:26
26800,343.0400,0.315669,0.101339,0.172430,0.041900,2026-04-26 15:28:38
26900,344.3200,0.291688,0.110527,0.157835,0.023327,2026-04-26 15:28:48
27000,345.6000,0.303553,0.105099,0.172014,0.026440,2026-04-26 15:28:57
27100,346.8800,0.296855,0.087195,0.179513,0.030147,2026-04-26 15:29:06
27200,348.1600,0.349712,0.134853,0.173990,0.040868,2026-04-26 15:29:15
27300,349.4400,0.287522,0.096016,0.161611,0.029895,2026-04-26 15:29:23
27400,350.7200,0.311301,0.117373,0.161402,0.032525,2026-04-26 15:29:32
27500,352.0000,0.265094,0.072958,0.174217,0.017918,2026-04-26 15:29:40
27600,353.2800,0.265552,0.073840,0.164748,0.026965,2026-04-26 15:29:48
27700,354.5600,0.289417,0.105274,0.160272,0.023871,2026-04-26 15:30:00
27800,355.8400,0.289936,0.112171,0.164957,0.012808,2026-04-26 15:30:13
27900,357.1200,0.257501,0.067096,0.159100,0.031305,2026-04-26 15:30:23
28000,358.4000,0.267581,0.086637,0.162656,0.018288,2026-04-26 15:30:32
28100,359.6800,0.304442,0.120264,0.165815,0.018363,2026-04-26 15:30:41
28200,360.9600,0.278765,0.085217,0.170727,0.022821,2026-04-26 15:30:51
28300,362.2400,0.239864,0.069787,0.156989,0.013089,2026-04-26 15:31:00
28400,363.5200,0.297066,0.093714,0.163905,0.039448,2026-04-26 15:31:09
28500,364.8000,0.250280,0.059487,0.162628,0.028164,2026-04-26 15:31:18
28600,366.0800,0.244862,0.067755,0.160687,0.016420,2026-04-26 15:31:26
28700,367.3600,0.297460,0.081143,0.164791,0.051526,2026-04-26 15:31:39
28800,368.6400,0.290719,0.102385,0.161871,0.026463,2026-04-26 15:31:52
28900,369.9200,0.285621,0.105011,0.162581,0.018029,2026-04-26 15:32:04
29000,371.2000,0.236778,0.056432,0.155488,0.024858,2026-04-26 15:32:13
29100,372.4800,0.269860,0.078271,0.162973,0.028616,2026-04-26 15:32:22
29200,373.7600,0.272564,0.073325,0.166620,0.032618,2026-04-26 15:32:32
29300,375.0400,0.326546,0.121057,0.173300,0.032189,2026-04-26 15:32:41
29400,376.3200,0.261983,0.077654,0.163800,0.020530,2026-04-26 15:32:50
29500,377.6000,0.258168,0.075568,0.162157,0.020443,2026-04-26 15:32:59
29600,378.8800,0.302965,0.107564,0.168050,0.027352,2026-04-26 15:33:08
29700,380.1600,0.247417,0.051743,0.154842,0.040832,2026-04-26 15:33:19
29800,381.4400,0.252356,0.074426,0.162230,0.015700,2026-04-26 15:33:32
29900,382.7200,0.261555,0.080733,0.160818,0.020004,2026-04-26 15:33:45
30000,384.0000,0.319356,0.120484,0.166819,0.032052,2026-04-26 15:33:55
30100,385.2800,0.247528,0.070620,0.150517,0.026390,2026-04-26 15:34:04
30200,386.5600,0.256435,0.075093,0.155802,0.025541,2026-04-26 15:34:13
30300,387.8400,0.293777,0.094886,0.157629,0.041262,2026-04-26 15:34:23
30400,389.1200,0.287366,0.095981,0.167074,0.024312,2026-04-26 15:34:32
30500,390.4000,0.304469,0.083916,0.160868,0.059685,2026-04-26 15:34:42
30600,391.6800,0.249950,0.060639,0.158456,0.030855,2026-04-26 15:34:51
30700,392.9600,0.261785,0.082813,0.160875,0.018097,2026-04-26 15:35:00
30800,394.2400,0.271433,0.099191,0.154936,0.017306,2026-04-26 15:35:08
30900,395.5200,0.249668,0.075047,0.157644,0.016977,2026-04-26 15:35:16
31000,396.8000,0.263268,0.094835,0.157173,0.011260,2026-04-26 15:35:24
31100,398.0800,0.301817,0.103545,0.170409,0.027862,2026-04-26 15:35:34
31200,399.3600,0.278471,0.091863,0.152479,0.034129,2026-04-26 15:35:46
31300,400.6400,0.278984,0.087496,0.167714,0.023774,2026-04-26 15:36:00
31400,401.9200,0.244864,0.058764,0.150778,0.035322,2026-04-26 15:36:12
31500,403.2000,0.271658,0.082110,0.165569,0.023979,2026-04-26 15:36:21
31600,404.4800,0.241319,0.062612,0.153916,0.024791,2026-04-26 15:36:31
31700,405.7600,0.227201,0.043180,0.156565,0.027456,2026-04-26 15:36:40
31800,407.0400,0.267576,0.084756,0.157249,0.025571,2026-04-26 15:36:50
31900,408.3200,0.265763,0.095749,0.155095,0.014919,2026-04-26 15:36:59
32000,409.6000,0.274339,0.082102,0.158460,0.033777,2026-04-26 15:37:09
32100,410.8800,0.251901,0.053469,0.159561,0.038872,2026-04-26 15:37:19
32200,412.1600,0.259564,0.068090,0.162604,0.028870,2026-04-26 15:37:29
32300,413.4400,0.239638,0.066639,0.151936,0.021064,2026-04-26 15:37:41
32400,414.7200,0.241631,0.049124,0.160692,0.031815,2026-04-26 15:37:55
32500,416.0000,0.228559,0.056515,0.163545,0.008499,2026-04-26 15:38:06
32600,417.2800,0.253098,0.069769,0.156380,0.026948,2026-04-26 15:38:15
32700,418.5600,0.288961,0.105446,0.163959,0.019555,2026-04-26 15:38:24
32800,419.8400,0.270395,0.073931,0.160605,0.035859,2026-04-26 15:38:32
32900,421.1200,0.241826,0.054449,0.162796,0.024581,2026-04-26 15:38:40
33000,422.4000,0.245288,0.075041,0.154836,0.015411,2026-04-26 15:38:48
33100,423.6800,0.222083,0.030743,0.154737,0.036603,2026-04-26 15:38:56
33200,424.9600,0.296871,0.084451,0.156018,0.056401,2026-04-26 15:39:05
33300,426.2400,0.251667,0.072383,0.160125,0.019158,2026-04-26 15:39:14
33400,427.5200,0.279877,0.087836,0.166071,0.025971,2026-04-26 15:39:26
33500,428.8000,0.244736,0.068896,0.159182,0.016658,2026-04-26 15:39:38
33600,430.0800,0.261260,0.069271,0.160966,0.031022,2026-04-26 15:39:47
33700,431.3600,0.247255,0.058021,0.160488,0.028746,2026-04-26 15:39:57
33800,432.6400,0.255785,0.077568,0.162071,0.016146,2026-04-26 15:40:07
